record_id,subject_id,t_center,original_index,pm_anomaly_score,pm_anomaly_score_max,feature_anomaly_score,combined_anomaly_score,anomaly_threshold,is_anomaly,target_attention,target_engagement,target_excitement,target_stress,target_relaxation,target_interest,target_focus
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,40.0,25985,1.3461923050832407,5.0922126875514175,136.86884,21.08295266885637,20.37091060104527,True,0.35395,0.562386,0.669165,0.687769,0.697059,0.65491,0.585203
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,60.0,25986,2.4302857282566923,6.611428709937638,389.9664,61.010278501754925,20.37091060104527,True,0.39414,0.392719,0.776238,0.853314,0.571504,0.793946,0.712752
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,80.0,25987,2.1458933031793177,8.4987765645376,146.22699,24.105529073942392,20.37091060104527,True,0.42223,0.440283,0.161612,0.744715,0.697059,0.883832,0.450251
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,180.0,25997,0.6397613934697556,1.9628070104930777,176.50177,26.14653293074565,20.37091060104527,True,0.415218,0.770823,0.777717,0.499626,0.309351,0.465253,0.642026
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,220.0,26001,0.48500069960111947,0.9431596972571991,139.25377,20.91028969864488,20.37091060104527,True,0.473709,0.686033,0.529907,0.32709,0.216262,0.445544,0.61106
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,230.0,26002,1.202454561121764,3.651962663667391,185.30203,28.008626487394096,20.37091060104527,True,0.475747,0.556803,0.97108,0.546326,0.393141,0.525259,0.651816
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,680.0,26047,0.8420442705721796,2.9924805431670913,201.62764,29.708070454741623,20.37091060104527,True,0.447302,0.588807,0.565043,0.513788,0.195854,0.507541,0.50374
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,700.0,26049,1.1673771738523473,5.471763869517548,2573.9219,383.92651102666787,20.37091060104527,True,0.56245,0.591868,0.744946,0.777727,0.425836,0.632101,0.614286
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,710.0,26050,2.3546597467654684,8.231199639812996,5575.4863,833.6832265433042,20.37091060104527,True,0.608419,0.565318,0.996014,0.996425,0.697059,0.86489,0.663231
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,720.0,26051,1.4998941691433143,7.857492661950324,35157.754,5240.753256925253,20.37091060104527,True,0.604722,0.710125,0.879573,0.966807,0.697059,0.78256,0.699811
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,760.0,26052,2.1491755325733273,9.744809136189755,5544.5,828.6468383189737,20.37091060104527,True,0.559757,0.650324,0.997548,0.999395,0.697059,0.943175,0.810982
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,770.0,26053,1.7888444571754742,8.385014124600096,469.83875,71.60838353971552,20.37091060104527,True,0.5623,0.703151,0.999268,0.998819,0.697059,0.878414,0.818713
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,790.0,26055,1.4674091153321547,4.953067188227891,1826.96,273.2133752249324,20.37091060104527,True,0.468018,0.672426,0.797343,0.694968,0.598382,0.572051,0.752784
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,810.0,26056,1.154644524234455,4.789191569516301,1021.0523,152.46782257487422,20.37091060104527,True,0.425536,0.612793,0.991649,0.72363,0.697059,0.653627,0.730719
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,950.0,26070,0.9467429365501376,2.745563907011891,393.2071,58.47335038008427,20.37091060104527,True,0.413093,0.677426,0.154356,0.259375,0.16024,0.419716,0.265778
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,960.0,26071,2.9304861700133373,10.468364602400621,1284.872,195.401235760722,20.37091060104527,True,0.439363,0.69453,0.996441,0.899808,0.631161,0.617748,0.408656
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1130.0,26088,1.1422369624064057,3.1002891043929592,691.2959,103.29712650164839,20.37091060104527,True,0.448733,0.685957,0.984817,0.574567,0.53894,0.544409,0.504223
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1270.0,26102,0.7606905277141289,2.1126979722893355,2773.0847,412.88358210900327,20.37091060104527,True,0.619744,0.583352,0.638369,0.451199,0.310519,0.500764,0.659682
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1300.0,26105,0.701177469803311,1.8815180620251089,156.91295,23.102084129242307,20.37091060104527,True,0.53991,0.504528,0.730622,0.331057,0.334519,0.500239,0.630205
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1330.0,26108,0.5004365575971937,1.3480976484695393,430.8216,64.33284402862222,20.37091060104527,True,0.523548,0.622669,0.554737,0.330158,0.201163,0.467185,0.680898
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1360.0,26111,0.510434836933475,1.0192125562361443,405.8686,60.59360794232744,20.37091060104527,True,0.498086,0.559902,0.313156,0.296183,0.201186,0.484341,0.660146
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1970.0,26172,0.8272652397024961,3.04624190435816,375.16678,55.54149246655834,20.37091060104527,True,0.693841,0.520485,0.396927,0.310995,0.36347,0.445671,0.317571
gpn_data__3110e0c7__day2____2024.02.02T09.44.32p01.00,3110e0c7,1980.0,26173,1.506466045379653,4.533871597032587,149.11871,23.2348754233855,20.37091060104527,True,0.677314,0.62013,0.602521,0.614653,0.460551,0.596667,0.404283
gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,40f0714a,420.0,26678,0.5619469475170887,2.56035292653395,208.11546,31.01649952158724,20.37091060104527,True,0.466683,0.651871,0.147566,0.291792,0.25982,0.452241,0.299766
gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,40f0714a,770.0,26713,0.6841324588994482,1.82165096872003,144.93256,21.351277692949125,20.37091060104527,True,0.491822,0.540505,0.186114,0.402626,0.349172,0.44951,0.307629
gpn_data__41e2010c__day1____2023.11.29T17.22.52p03.00,41e2010c,530.0,26844,0.5464887968144326,1.8684430003970944,233.54883,34.83844209363662,20.37091060104527,True,0.399449,0.623351,0.22559,0.366079,0.305644,0.423176,0.361721
gpn_data__5001d09a__day1__2part__2023.11.27T16.27.12p03.00,5001d09a,170.0,27149,0.7180928293044696,2.608226730839455,1281.5343,190.67622691836823,20.37091060104527,True,0.417894,0.751063,0.180791,0.344755,0.333382,0.505565,0.327765
gpn_data__5001d09a__day1__2part__2023.11.27T16.27.12p03.00,5001d09a,1340.0,27266,1.7581615137616056,5.340284871678429,6570.4443,980.753169984603,20.37091060104527,True,0.648242,0.826086,0.793766,0.995602,0.365158,0.670139,0.913333
gpn_data__5001d09a__day1__2part__2023.11.27T16.27.12p03.00,5001d09a,1350.0,27267,1.8080671968429844,6.729960231887775,5919.529,883.8451758452816,20.37091060104527,True,0.480285,0.783834,0.98854,0.957969,0.503149,0.734561,0.858752
gpn_data__5001d09a__day1____2023.11.27T15.49.07p03.00,5001d09a,1090.0,27376,0.5215848985401558,1.166893343837077,185.85194,27.780602795210896,20.37091060104527,True,0.453952,0.609295,0.240538,0.416697,0.268603,0.432466,0.455669
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,690.0,28018,0.8435310241290762,1.907636003183523,148.97906,21.864586967884648,20.37091060104527,True,0.279616,0.868938,0.135292,0.392612,0.697059,0.77172,0.142244
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,700.0,28019,0.9019412005031731,2.17707094919875,206.0772,30.493138342069958,20.37091060104527,True,0.243677,0.87135,0.291067,0.538877,0.697059,0.883146,0.192459
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,710.0,28020,0.8286685224263299,2.134435468579128,200.61609,29.530085846247346,20.37091060104527,True,0.249364,0.856582,0.287447,0.562327,0.697059,0.906685,0.21893
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,720.0,28021,0.7137642803506159,2.009557817676887,171.77681,25.291706617150528,20.37091060104527,True,0.266021,0.865505,0.265838,0.492971,0.697059,0.863636,0.203649
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,730.0,28022,0.7253144413581908,2.0483998125934093,202.8304,29.896284928155715,20.37091060104527,True,0.26084,0.855186,0.209818,0.43186,0.697059,0.843448,0.176785
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,740.0,28023,0.8502282860913921,2.2659179829288614,229.88454,33.93601072044619,20.37091060104527,True,0.231826,0.872932,0.197346,0.44202,0.697059,0.867443,0.176594
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,750.0,28024,0.7846011458631038,1.9839330466626675,183.04929,26.827510871251036,20.37091060104527,True,0.269439,0.898267,0.191684,0.394332,0.697059,0.784091,0.148692
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,760.0,28025,0.7719078953266048,1.978831959772549,175.63371,25.74816479153683,20.37091060104527,True,0.297791,0.863148,0.284803,0.470878,0.697059,0.87707,0.18086
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,770.0,28026,0.7213494491162215,1.994526318003537,160.03192,23.525859925853307,20.37091060104527,True,0.268026,0.839013,0.234913,0.415992,0.697059,0.855656,0.169547
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,780.0,28027,0.9017129032730603,1.9665774747206195,182.93387,27.043494922849124,20.37091060104527,True,0.271754,0.85447,0.193992,0.42252,0.697059,0.836882,0.163093
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,790.0,28028,1.706085017013334,4.3838508933102664,201.02657,31.377335790885283,20.37091060104527,True,0.286344,0.83114,0.487421,0.751061,0.697059,0.913785,0.310918
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,800.0,28029,1.0937391822264033,3.5524230076000434,156.57417,23.505851492543332,20.37091060104527,True,0.319351,0.823533,0.42277,0.732474,0.697059,0.831591,0.352408
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,810.0,28030,1.070736904508805,3.440635644110405,226.68697,33.908328650677,20.37091060104527,True,0.287731,0.837014,0.216975,0.462367,0.697059,0.818945,0.242417
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,820.0,28031,0.7383774949930471,1.727707147291624,209.40498,30.849538725871735,20.37091060104527,True,0.307738,0.826926,0.248214,0.468732,0.697059,0.827422,0.229352
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,830.0,28032,0.544511508699726,1.8139529009496214,229.23904,34.200155979859616,20.37091060104527,True,0.313312,0.806229,0.306343,0.546397,0.697059,0.844473,0.263531
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,840.0,28033,0.7610137961547514,1.967709522825695,157.01945,22.996155720293174,20.37091060104527,True,0.271603,0.813754,0.184311,0.449196,0.697059,0.781146,0.206483
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,850.0,28034,0.8062837863732265,1.9962206416574908,202.20453,29.72125370106068,20.37091060104527,True,0.2678,0.829442,0.221256,0.472131,0.697059,0.801135,0.194412
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,860.0,28035,0.7550937875135436,1.8492193221587128,218.77031,32.211278128217494,20.37091060104527,True,0.287408,0.822283,0.179967,0.459031,0.697059,0.792217,0.176418
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,870.0,28036,0.7674810960858475,1.8632987019026288,189.6948,27.852776145218762,20.37091060104527,True,0.28553,0.845868,0.21174,0.467825,0.697059,0.77419,0.17282
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,880.0,28037,0.763517912165913,1.968939032025909,194.74667,28.613754245940168,20.37091060104527,True,0.271439,0.812772,0.2704,0.49736,0.697059,0.809472,0.191661
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,890.0,28038,0.7800114818804621,1.9211240362792588,200.682,29.46475661005998,20.37091060104527,True,0.325361,0.803876,0.320221,0.615134,0.697059,0.865661,0.248849
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,900.0,28039,0.6838292838933266,1.6939442943406455,232.63129,34.42212150756135,20.37091060104527,True,0.36039,0.785563,0.273979,0.580857,0.697059,0.820747,0.247615
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,910.0,28040,0.8328393217534721,1.5991857494442214,219.9443,32.41916830261585,20.37091060104527,True,0.324293,0.819999,0.382442,0.534359,0.697059,0.802013,0.248158
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,920.0,28041,0.8567166777005252,2.340457092613348,244.19102,36.08139779898932,20.37091060104527,True,0.31483,0.813965,0.293365,0.507573,0.697059,0.852062,0.250204
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,930.0,28042,1.197653557695698,3.7771966940773525,140.44954,21.314237440191878,20.37091060104527,True,0.375255,0.806072,0.577309,0.510894,0.697059,0.875915,0.28764
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,940.0,28043,1.6250723854159783,6.557579535921778,166.78735,26.109566377501757,20.37091060104527,True,0.466631,0.70366,0.567166,0.431363,0.697059,0.536512,0.309334
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,950.0,28044,1.011318209895467,3.694355692342345,323.94266,48.281935755033054,20.37091060104527,True,0.424609,0.746952,0.400007,0.444049,0.697059,0.748694,0.319733
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,960.0,28045,0.7633002107594407,3.415702429757185,333.3318,49.268307355378745,20.37091060104527,True,0.445224,0.715579,0.663084,0.468798,0.697059,0.696782,0.356924
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,970.0,28046,0.6750089868366179,2.3628295748037886,379.3897,56.31230288503706,20.37091060104527,True,0.469994,0.703619,0.639562,0.433353,0.697059,0.734552,0.383773
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,980.0,28047,0.7630219177088287,2.412011486639993,300.5335,44.38076655098079,20.37091060104527,True,0.459438,0.706942,0.646525,0.430395,0.697059,0.768903,0.406339
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,990.0,28048,0.7801141978657303,2.310921220633997,381.43814,56.40364015674367,20.37091060104527,True,0.527097,0.671338,0.632213,0.400878,0.697059,0.715464,0.4054
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1000.0,28049,0.661045730494453,3.102246386330598,314.51004,46.67135022036338,20.37091060104527,True,0.49734,0.690398,0.744246,0.392295,0.697059,0.758216,0.425518
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1010.0,28050,0.8333856309755654,3.4542752968583263,456.32828,67.64990226094463,20.37091060104527,True,0.459861,0.750333,0.794085,0.387454,0.697059,0.756413,0.446104
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1020.0,28051,1.3629039719459481,3.994584121490011,353.5861,53.41554932473033,20.37091060104527,True,0.509939,0.767473,0.87058,0.620832,0.697059,0.77063,0.563451
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1030.0,28052,0.7430520459629846,3.636565513814918,373.99005,55.36905302128971,20.37091060104527,True,0.487731,0.734527,0.819893,0.450203,0.697059,0.70784,0.528449
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1040.0,28053,0.9274420454910433,3.7531950884579452,447.60672,66.5415442526353,20.37091060104527,True,0.473338,0.733306,0.836405,0.354684,0.697059,0.738603,0.502958
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1110.0,28060,1.4947203427892652,7.920051394808917,150.78255,23.458934457409093,20.37091060104527,True,0.573885,0.527847,0.357353,0.457323,0.628917,0.420503,0.300394
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,1660.0,28115,0.9455384320043867,3.7718203773781154,171.0634,25.363585325531098,20.37091060104527,True,0.593057,0.510259,0.615351,0.447338,0.697059,0.762813,0.426623
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,2190.0,28168,1.044802473954788,5.929005843216379,349.2203,52.1173657068858,20.37091060104527,True,0.585937,0.432623,0.297668,0.402313,0.697059,0.426457,0.271016
gpn_data__50c02189__day2____2023.12.06T15.28.05p03.00,50c02189,2850.0,28234,2.3922764329453132,15.428392233261107,214.75249,34.81980263052451,20.37091060104527,True,0.426171,0.643758,0.338854,0.524511,0.246757,0.496827,0.535812
gpn_data__517001af__day1____2023.11.27T13.40.34p03.00,517001af,50.0,28252,1.3834985501073624,5.768802999918398,365.5047,55.23376650968918,20.37091060104527,True,0.228162,0.945904,0.334483,0.392658,0.19821,0.495046,0.459559
gpn_data__517001af__day1____2023.11.27T13.40.34p03.00,517001af,750.0,28322,1.0365228907331225,2.9832058232498597,362.80673,54.125368292990984,20.37091060104527,True,0.339698,0.81431,0.576829,0.419283,0.319723,0.541559,0.523631
gpn_data__517001af__day1____2023.11.27T13.40.34p03.00,517001af,780.0,28325,2.326121322357271,8.917834510581235,724.5926,110.66943740804945,20.37091060104527,True,0.478163,0.734365,0.51726,0.415821,0.211762,0.464608,0.615852
gpn_data__517001af__day1____2023.11.27T13.40.34p03.00,517001af,800.0,28326,2.4784027494604897,7.866772403146842,588.07135,90.63291077452942,20.37091060104527,True,0.488909,0.63429,1.0,0.511299,0.247087,0.490861,0.760422
gpn_data__517001af__day1____2023.11.27T13.40.34p03.00,517001af,1560.0,28402,0.596368643648219,1.8636574367179877,262.49713,39.051233545875164,20.37091060104527,True,0.460513,0.695465,0.262537,0.411142,0.121866,0.458638,0.507384
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,20.0,28453,3.032100534807097,21.187998746951504,358.93347,57.610329575274065,20.37091060104527,True,0.367672,0.8613,0.395162,0.440621,0.292589,0.476939,0.429529
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,230.0,28473,6.654102177110839,46.39549921179541,75.01244,22.66897204263332,20.37091060104527,True,0.333697,0.718739,0.485109,0.487749,0.391035,0.547057,0.329272
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,840.0,28534,6.480427063290645,33.59499974864374,219.48505,43.84699286307941,20.37091060104527,True,0.329244,0.658434,0.555606,0.488162,0.472552,0.565898,0.281302
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,740.0,28688,2.490014555855184,5.278460194468248,134.09404,22.99778206127191,20.37091060104527,True,0.33286,0.599828,0.808712,0.851341,0.533098,0.690269,0.51841
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,810.0,28695,2.1292288020337664,5.650173361843181,191.59018,30.83233552734227,20.37091060104527,True,0.350971,0.679071,0.244483,0.660063,0.398299,0.449095,0.483746
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,820.0,28696,3.2256164702798893,9.615879316762134,160.93236,28.495043375753102,20.37091060104527,True,0.331567,0.659851,0.968205,0.995273,0.651,0.913535,0.56526
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,840.0,28698,2.1767952067034266,6.638110698130009,187.66322,30.34390357110596,20.37091060104527,True,0.283444,0.803467,0.833871,0.998021,0.697059,0.849256,0.66546
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,850.0,28699,1.8062912994948195,6.366962009724611,214.10289,33.5301537261782,20.37091060104527,True,0.290741,0.797485,0.914794,0.995586,0.697059,0.842027,0.71364
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,900.0,28704,1.3390938145453997,5.593022624642219,231.21729,35.12977650347257,20.37091060104527,True,0.303783,0.745756,0.541996,0.921444,0.624137,0.59427,0.650609
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,940.0,28708,3.9048117814050323,8.926853362679784,292.65753,49.50935516552945,20.37091060104527,True,0.360056,0.841314,0.895077,0.914692,0.660866,0.930047,0.573401
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,3490.0,28963,1.8201851630182335,4.4172965956949435,8193.736,1222.8075874081153,20.37091060104527,True,0.50232,0.214181,0.512901,0.530545,0.691728,0.5467,0.279786
gpn_data__7150e10a__day1____2023.12.09T09.37.19p03.00,7150e10a,3100.0,30228,2.0516702514387233,12.07185317380266,138.18349,22.71495931226333,20.37091060104527,True,0.412891,0.700058,0.76939,0.470587,0.4856,0.538368,0.276515
gpn_data__7150e10a__day2____2023.12.15T09.30.21p03.00,7150e10a,1540.0,30784,5.6332767462544275,34.328431034227854,8694.521,1305.2043106622834,20.37091060104527,True,0.483037,0.689247,0.476353,0.580037,0.435059,0.581534,0.410044
gpn_data__71c09041__day2____2023.12.13T12.23.34p03.00,71c09041,1620.0,31497,1.6347290606912992,3.5649961955544436,3223.2642,481.65294145787027,20.37091060104527,True,0.170451,0.730431,0.342883,0.475384,0.245212,0.539685,0.421964
gpn_data__71e10186__day1____2023.12.05T11.06.22p03.00,71e10186,40.0,31501,0.6352139480798669,2.1588402165520297,397.02917,59.022220027046345,20.37091060104527,True,0.4312,0.712469,0.284295,0.382613,0.316839,0.551319,0.520858
gpn_data__71e10186__day1____2023.12.05T11.06.22p03.00,71e10186,50.0,31502,3.254246723052634,11.376747793933815,533.5646,84.0887733132431,20.37091060104527,True,0.417053,0.707591,0.571639,0.846502,0.694494,0.913527,0.484767
gpn_data__71f21142__day1____2024.01.23T17.38.50p03.00,71f21142,1570.0,32483,3.6032823312171933,9.180321876823413,322.58203,53.355375549747755,20.37091060104527,True,0.417921,0.427314,0.799611,0.509084,0.595342,0.618918,0.300214
gpn_data__71f21142__day1____2024.01.23T17.38.50p03.00,71f21142,3500.0,32676,6.079459955190167,38.38778429771931,200.61047,40.21779867196778,20.37091060104527,True,0.744774,0.586271,0.827217,0.835155,0.534221,0.565784,0.450549
gpn_data__71f21142__day1____2024.01.23T17.38.50p03.00,71f21142,3610.0,32687,7.867702561134962,35.73558734736847,237.81328,49.40249713852277,20.37091060104527,True,0.406135,0.566513,0.845767,0.826765,0.665207,0.810389,0.414962
gpn_data__8030618f__day1____2023.12.11T11.51.47p03.00,8030618f,3980.0,33226,3.952130411021761,19.255144197006658,2342.1433,355.05193205066115,20.37091060104527,True,0.30905,0.699701,0.944507,0.888275,0.697059,0.618914,0.665986
gpn_data__8030618f__day1____2023.12.11T11.51.47p03.00,8030618f,4300.0,33253,3.1054623710948914,10.822340704332285,530.76794,83.36910532552066,20.37091060104527,True,0.342615,0.197206,0.558427,0.644155,0.697059,0.690728,0.378698
gpn_data__81e150c1__day1____2023.11.29T11.58.41p03.00,81e150c1,2960.0,33575,4.6642039585575175,10.668488331702392,202.97092,37.68868440533097,20.37091060104527,True,0.603682,0.613686,0.889477,0.802677,0.697059,0.776827,0.514371
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,190.0,33687,1.2850182216163515,6.010632647303034,279.49557,42.214886438707005,20.37091060104527,True,0.4084,0.510545,0.414755,0.401124,0.556269,0.623876,0.247393
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,230.0,33691,1.9570464252221473,5.713073988678666,124.1073,20.424489639889213,20.37091060104527,True,0.428921,0.516425,0.541141,0.516661,0.589002,0.657974,0.367445
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,340.0,33702,1.051849258452192,6.416701834780596,178.93762,26.75353064372675,20.37091060104527,True,0.434983,0.454721,0.267693,0.382244,0.685058,0.528167,0.26719
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,370.0,33705,0.879463706101134,3.768157271130914,149.16415,21.965315878884187,20.37091060104527,True,0.446286,0.671992,0.300199,0.39937,0.507821,0.556337,0.281974
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,380.0,33706,2.3368081578123627,7.277562735999925,266.6515,42.44169133524598,20.37091060104527,True,0.46683,0.388255,0.581128,0.456981,0.697059,0.697295,0.274082
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,420.0,33710,1.3779476975730736,5.0962816991408975,232.82343,35.44824001059012,20.37091060104527,True,0.408299,0.687179,0.143978,0.373299,0.278803,0.472613,0.417147
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,430.0,33711,2.8816009372359987,12.228341093789478,358.71365,57.271214668021635,20.37091060104527,True,0.441783,0.417886,0.548698,0.483911,0.609596,0.747644,0.32122
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,440.0,33712,1.935675473352946,6.592018320306295,260.40228,40.6937881321638,20.37091060104527,True,0.456104,0.259319,0.735912,0.443772,0.697059,0.6286,0.31787
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1170.0,33785,3.26777784982738,12.655175846095737,273.21704,45.31528054097742,20.37091060104527,True,0.396326,0.72685,0.676541,0.66677,0.612913,0.600338,0.356867
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1270.0,33795,1.3844424714028478,4.493392467769539,456.65115,68.81975626124904,20.37091060104527,True,0.469887,0.678424,0.717075,0.465128,0.477337,0.571877,0.347144
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1440.0,33812,0.9873901775131441,3.8577886472847176,207.89162,30.937491361218175,20.37091060104527,True,0.535697,0.670669,0.425568,0.55464,0.494696,0.528287,0.554948
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1490.0,33817,1.4313402169843574,6.643210647918925,162.46631,25.07121607676222,20.37091060104527,True,0.556151,0.681626,0.618206,0.540477,0.298991,0.549864,0.524958
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1510.0,33819,1.7022528953385363,4.707061056661231,183.53473,28.76263201928811,20.37091060104527,True,0.466602,0.662751,0.901741,0.589544,0.487649,0.596248,0.547528
gpn_data__81e150c1__day2____2023.12.11T15.23.28p03.00,81e150c1,1530.0,33821,1.0723867079994138,3.062843954582443,191.82263,28.71566306191123,20.37091060104527,True,0.473752,0.676112,0.804961,0.424687,0.433474,0.568215,0.621242
gpn_data__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,1990.0,34020,1.3944422147098228,4.952148189121238,147.06525,22.700799069068548,20.37091060104527,True,0.14663,0.895663,0.607969,0.953294,0.563562,0.675542,0.583703
gpn_data__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,2180.0,34039,1.2401845820475879,2.8252319951594234,155.84625,23.695472571049393,20.37091060104527,True,0.587658,0.84099,0.491311,0.998372,0.681207,0.826088,0.556725
gpn_data__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,3760.0,34197,0.8944721302262463,2.7337033453542072,240.29755,35.577984219514036,20.37091060104527,True,0.417925,0.748762,0.808175,0.668972,0.269927,0.601985,0.693614
gpn_data__81f1f0fe__day1____2023.11.27T09.37.48p03.00,81f1f0fe,4460.0,34267,1.1568950973630476,2.685535583018036,267.21,40.12308821498792,20.37091060104527,True,0.337833,0.840936,0.521732,0.881917,0.51476,0.718616,0.710777
